Route Name,PassBy Station,Departure Station,Arrival Station,First Entry,Last Entry
K156,景德镇,昆明,南京,10251,10273
K177,景德镇,徐州,厦门高崎,1337,1357
K178,景德镇,厦门高崎,徐州,1358,1383
K222/K223,景德镇,广州,泰州,10274,10294
K224/K221,景德镇,泰州,广州,10295,10315
K25,景德镇,南京,深圳,10316,10335
K26,景德镇,深圳,南京,10336,10352
K45,景德镇,北京,福州,2018,2043
K46,景德镇,福州,北京,2044,2066
K68/K69,景德镇,福州,青岛,5983,6011
K70/K67,景德镇,青岛,福州,6012,6037
K782/K783,景德镇,上海,鹰潭,10353,10371
K784/K781,景德镇,鹰潭,上海,10372,10389
K8709,景德镇,景德镇,厦门高崎,24326,24339
K8710,景德镇,厦门高崎,景德镇,24340,24352
K8729,景德镇,景德镇,南昌,49925,49933
K8730,景德镇,南昌,景德镇,49934,49942
L533/L532,景德镇,景德镇,杭州,50213,50222
K271,井冈山,上海南,井冈山,50227,50240
K272,井冈山,井冈山,上海南,50241,50253
K440/K441,井冈山,井冈山,深圳,28477,28485
K442/K439,井冈山,深圳,井冈山,28486,28492
K8703,井冈山,南昌,井冈山,50254,50258
K8704,井冈山,井冈山,南昌,50259,50263
K8731,井冈山,南昌,井冈山,50264,50267
K8732,井冈山,井冈山,南昌,50268,50270
Z133,井冈山,北京西,井冈山,18647,18653
Z134,井冈山,井冈山,北京西,18654,18660
2186,进贤,南昌,杭州,49782,49795
2206/2207,进贤,温州,南昌,49796,49810
2208/2205,进贤,南昌,温州,49811,49828
2998,进贤,赣州,杭州,49829,49845
5203,进贤,玉山,南昌,49846,49856
5204,进贤,南昌,玉山,49857,49867
5205,进贤,景德镇,南昌,49868,49877
5206,进贤,南昌,景德镇,49878,49886
K1185,进贤,上海南,南昌,49887,49905
K1187/K1186,进贤,九江,上海南,49719,49739
K242/K243,进贤,西安,厦门高崎,24688,24713
K244/K241,进贤,厦门高崎,西安,24940,24965
K308/K305,进贤,厦门高崎,北京西,5303,5329
K390/K391,进贤,成都,福州,23493,23522
K425/K428,进贤,杭州,重庆北,19091,19114
K478/K475,进贤,福州,贵阳,23578,23597
K527,进贤,南京,广州,29516,29545
K582/K583,进贤,南宁,宁波,34139,34162
K584/K581,进贤,宁波,南宁,34163,34187
K666/K667,进贤,福州,沈阳北,5544,5581
K668/K665,进贤,沈阳北,福州,5582,5609
K793/K796,进贤,上饶,广州东,30613,30624
K795/K794,进贤,广州东,鹰潭,30625,30635
K8721,进贤,玉山,南昌,49906,49914
K8722,进贤,南昌,玉山,49915,49924
K8729,进贤,景德镇,南昌,49925,49933
K8730,进贤,南昌,景德镇,49934,49942
K946/K947,进贤,厦门高崎,贵阳,24966,24989
K948/K945,进贤,贵阳,厦门高崎,24353,24380
L1052/L1053,进贤,贵阳,宁波,35654,35672
L1075/L1078,进贤,上饶,广州东,30750,30757
L1218,进贤,昆明,上海南,34940,34963
L139,进贤,鹰潭,东莞东,28551,28556
L371/L374,进贤,九江,上海南,49943,49958
L484,进贤,南昌,上海南,49970,49985
L509/L512,进贤,武昌,温州,45626,45640
L720,进贤,宜春,上海南,50271,50283
L725,进贤,上海南,南昌,50284,50294
L725/L728,进贤,上海南,九江,50295,50306
L726,进贤,赣州,上海南,50109,50122
L8819,进贤,鹰潭,宜春,49986,49992
L8895,进贤,鹰潭,宜春,49993,49999
7213,吉水,南昌,吉安,49613,49624
7214,吉水,吉安,南昌,49625,49636
1202/1203,九江,信阳,深圳西,33198,33216
1204,九江,深圳西,信阳,33217,33232
1453,九江,北京西,南昌,4645,4665
1454,九江,南昌,北京西,7947,7968
1904,九江,赣州,北京西,7982,8005
2185/2188,九江,杭州,九江,49770,49781
2997/2996,九江,杭州,九江,50307,50314
6025,九江,麻城,九江,45641,45646
6026,九江,九江,麻城,44897,44905
D113/D112,九江,九江,杭州东,49648,49659
D6341,九江,九江,南昌,49660,49664
D6342,九江,南昌,九江,49665,49669
D6343,九江,九江,南昌,49670,49674
D6344,九江,南昌,九江,50131,50135
D6345,九江,九江,南昌,50136,50140
D6346,九江,南昌,九江,49675,49679
D6348,九江,南昌,九江,50141,50145
D6349,九江,九江,南昌,49680,49684
D6350,九江,南昌,九江,49685,49689
D6351,九江,九江,南昌,49690,49694
D6352,九江,南昌,九江,50146,50149
D6353,九江,九江,南昌,50150,50154
D6354,九江,南昌,九江,50155,50159
D6355,九江,九江,南昌,50160,50164
D6356,九江,南昌,九江,50165,50169
D6357,九江,九江,南昌,50170,50174
D6358,九江,南昌,九江,49695,49698
D6359,九江,九江,南昌,49699,49703
D6360,九江,南昌,九江,50175,50179
D6371,九江,九江,南昌西,49704,49708
D6372,九江,南昌西,九江,49709,49712
D6374,九江,南昌西,九江,50180,50182
D6391,九江,九江,南昌,50315,50318
D6392,九江,南昌,九江,49713,49718
D6505,九江,九江,福州,23332,23341
D6508,九江,福州,九江,23353,23363
D6525,九江,九江,厦门北,24529,24539
D675/D678,九江,上海虹桥,九江,50319,50328
D677/D676,九江,九江,上海虹桥,50183,50196
K1017/K1020,九江,广州东,九江,30516,30525
K1019,九江,九江,广州东,30526,30540
K1029,九江,合肥,东莞东,201,213
K1030,九江,东莞东,合肥,214,225
K1038/K1039,九江,郑州,深圳,8034,8054
K1040/K1037,九江,深圳,郑州,8055,8071
K105,九江,北京西,深圳,4790,4810
K106,九江,深圳,北京西,4811,4831
K1122/K1123,九江,海口,哈尔滨,4862,4900
K1124/K1121,九江,哈尔滨,海口,4901,4952
K1136/K1137,九江,青岛,南宁,4953,4986
K1138/K1135,九江,南宁,青岛,4987,5015
K115,九江,九江,深圳,33321,33331
K116,九江,深圳,九江,33332,33341
K1187/K1186,九江,九江,上海南,49719,49739
K1191,九江,南京,南宁,6363,6380
K1192,九江,南宁,南京,6381,6404
K1218/K1219,九江,南昌,宁波,6405,6418
K1220/K1217,九江,宁波,南昌,6419,6433
K1235,九江,九江,昆明,34459,34482
K1236,九江,昆明,九江,34483,34504
K1282,九江,深圳东,济南,5073,5088
K1316/K1317,九江,福州,西安,23396,23412
K1318/K1315,九江,西安,福州,23413,23430
K132/K133,九江,兰州,深圳西,7891,7920
K1326/K1327,九江,南昌,苏州,6434,6449
K1328/K1325,九江,苏州,南昌,6450,6464
K134/K131,九江,深圳西,兰州,5089,5124
K1523,九江,九江,湛江,33342,33365
K1524,九江,湛江,九江,33366,33389
K1576/K1577,九江,福州,太原,5178,5197
K1578/K1575,九江,太原,福州,5198,5215
K161,九江,徐州,湛江,1278,1306
K162,九江,湛江,徐州,1307,1336
K1620,九江,深圳东,天津,5216,5238
K1622/K1619,九江,天津,深圳东,5239,5259
K2018/K2019,九江,青岛,深圳,8153,8174
K2020/K2017,九江,深圳,青岛,8175,8200
K253/K252,九江,上海南,宜昌东,44109,44127
K254/K251,九江,宜昌东,上海南,44128,44149
K255,九江,合肥,深圳西,226,244
K256,九江,深圳西,合肥,245,262
K30/K31,九江,福州,洛阳,5260,5279
K302,九江,广州,徐州,8201,8221
K304/K301,九江,连云港东,广州,8222,8245
K307,九江,北京西,厦门高崎,5280,5302
K308/K305,九江,厦门高崎,北京西,5303,5329
K309/K312,九江,广州东,合肥,263,276
K311/K310,九江,合肥,广州东,277,290
K32/K29,九江,洛阳,福州,5330,5348
K321,九江,合肥,福州,291,305
K322,九江,福州,合肥,306,321
K342/K343,九江,南昌,青岛,5349,5364
K344/K341,九江,青岛,南昌,5365,5382
K446/K447,九江,深圳,西安,28493,28513
K448/K445,九江,西安,深圳,28514,28536
K491,九江,济南,昆明,322,353
K492,九江,昆明,济南,354,384
K561,九江,阜阳,东莞东,7921,7933
K562,九江,东莞东,阜阳,7934,7946
K571,九江,北京西,龙岩,5383,5403
K572,九江,龙岩,北京西,5404,5422
K612/K613,九江,南昌,连云港东,385,399
K614/K611,九江,连云港东,南昌,400,414
K666/K667,九江,福州,沈阳北,5544,5581
K668/K665,九江,沈阳北,福州,5582,5609
K729/K732,九江,广州东,大同,5610,5642
K731/K730,九江,大同,广州东,5643,5672
K742/K743,九江,郑州,厦门高崎,5673,5692
K744/K741,九江,厦门高崎,郑州,5693,5710
K751/K754,九江,上海南,平顶山,44150,44177
K752/K753,九江,信阳,上海南,44178,44198
K85/K88,九江,广州,九江,29797,29806
K87/K86,九江,九江,广州,29807,29816
K876/K877,九江,九江,烟台,2834,2859
K878/K875,九江,烟台,九江,2860,2887
K92/K93,九江,深圳东,泰州,431,448
K921/K924,九江,广州东,汉口,30638,30655
K922/K923,九江,汉口,广州东,30656,30668
K94/K91,九江,泰州,深圳东,449,465
L100,九江,深圳西,九江,33467,33471
L1065,九江,九江,广州东,30737,30741
L109,九江,阜阳,东莞东,8296,8300
L1215/L1214,九江,广州东,九江,30765,30769
L219/L222,九江,广州东,合肥,6186,6194
L291,九江,潢川,东莞东,28572,28579
L295/L298,九江,东莞,阜阳,466,477
L297/L296,九江,阜阳,东莞,478,488
L371/L374,九江,九江,上海南,49943,49958
L373/L372,九江,上海南,九江,50329,50340
L485,九江,九江,东莞东,28586,28590
L486,九江,东莞东,九江,28591,28594
L491/L490,九江,广州东,合肥,497,507
L618,九江,东莞东,麻城,28601,28605
L624/L621,九江,东莞东,郑州,8312,8319
L725/L728,九江,上海南,九江,50295,50306
L783/L782,九江,广州东,徐州,521,532
L797/L800,九江,上海南,九江,6471,6480
L798/L799,九江,九江,上海南,6481,6491
L99,九江,九江,深圳西,33502,33508
T186/T187,九江,深圳,沈阳北,5829,5856
T188/T185,九江,沈阳北,深圳,5857,5886
T346,九江,福州,北京,8444,8450
T83/T86,九江,广州东,长春,5887,5910
T84/T85,九江,长春,广州东,5911,5934
Z133,九江,北京西,井冈山,18647,18653
Z134,九江,井冈山,北京西,18654,18660
Z67,九江,北京西,南昌,18706,18709
Z68,九江,南昌,北京西,18710,18713
5205,乐平市,景德镇,南昌,49868,49877
5206,乐平市,南昌,景德镇,49878,49886
7211,乐平市,景德镇,鹰潭,50065,50074
7212,乐平市,鹰潭,景德镇,50075,50084
K178,乐平市,厦门高崎,徐州,1358,1383
K25,乐平市,南京,深圳,10316,10335
K68/K69,乐平市,福州,青岛,5983,6011
K70/K67,乐平市,青岛,福州,6012,6037
K782/K783,乐平市,上海,鹰潭,10353,10371
K784/K781,乐平市,鹰潭,上海,10372,10389
K8709,乐平市,景德镇,厦门高崎,24326,24339
K8710,乐平市,厦门高崎,景德镇,24340,24352
K8729,乐平市,景德镇,南昌,49925,49933
K8730,乐平市,南昌,景德镇,49934,49942
L533/L532,乐平市,景德镇,杭州,50213,50222
8551,莲塘,南昌,向塘,50223,50226
8552,莲塘,向塘,南昌,50341,50343
7215,龙口,吉安,定南,49740,49754
7216,龙口,定南,吉安,49755,49769
7215,龙南,吉安,定南,49740,49754
7216,龙南,定南,吉安,49755,49769
K1019,龙南,九江,广州东,30526,30540
K116,龙南,深圳,九江,33332,33341
K255,龙南,合肥,深圳西,226,244
K256,龙南,深圳西,合肥,245,262
K556,龙南,深圳东,武昌,33233,33246
K921/K924,龙南,广州东,汉口,30638,30655
L140,龙南,东莞东,南昌,28557,28564
1585/1588,庐山,汉口,温州,44979,44996
D113/D112,庐山,九江,杭州东,49648,49659
D3221,庐山,汉口,南昌,45396,45401
D3246/D3247,庐山,南昌,汉口,45019,45026
D3248/D3245,庐山,汉口,南昌西,45402,45408
D3252/D3253,庐山,南昌西,宜昌东,45027,45036
D3254/D3251,庐山,宜昌东,南昌西,45037,45047
D3264/D3261,庐山,福州,汉口,22998,23011
D3265,庐山,武汉,福州,23012,23024
D3266,庐山,福州,武汉,23025,23039
D3274/D3271,庐山,厦门北,汉口,24645,24661
D3276/D3277,庐山,汉口,厦门北,24900,24914
D3278/D3275,庐山,厦门北,汉口,24436,24450
D6341,庐山,九江,南昌,49660,49664
D6342,庐山,南昌,九江,49665,49669
D6343,庐山,九江,南昌,49670,49674
D6344,庐山,南昌,九江,50131,50135
D6345,庐山,九江,南昌,50136,50140
D6346,庐山,南昌,九江,49675,49679
D6348,庐山,南昌,九江,50141,50145
D6349,庐山,九江,南昌,49680,49684
D6350,庐山,南昌,九江,49685,49689
D6351,庐山,九江,南昌,49690,49694
D6352,庐山,南昌,九江,50146,50149
D6353,庐山,九江,南昌,50150,50154
D6354,庐山,南昌,九江,50155,50159
D6355,庐山,九江,南昌,50160,50164
D6356,庐山,南昌,九江,50165,50169
D6357,庐山,九江,南昌,50170,50174
D6358,庐山,南昌,九江,49695,49698
D6359,庐山,九江,南昌,49699,49703
D6360,庐山,南昌,九江,50175,50179
D6391,庐山,九江,南昌,50315,50318
D6392,庐山,南昌,九江,49713,49718
K11/K14,庐山,上海南,武昌,45048,45062
K1256/K1257,庐山,温州,成都东,21178,21208
K1258/K1255,庐山,成都东,温州,21209,21240
K1268/K1269,庐山,福州,重庆北,20149,20166
K1276/K1277,庐山,南昌,包头,36359,36395
K1278/K1275,庐山,包头,南昌,36396,36431
K13/K12,庐山,武昌,上海南,45131,45146
K244/K241,庐山,厦门高崎,西安,24940,24965
K390/K391,庐山,成都,福州,23493,23522
K392/K389,庐山,福州,成都,23523,23556
K422/K423,庐山,宁波,成都,45753,45775
K555,庐山,武昌,深圳东,28537,28550
K790/K791,庐山,南昌,西安,44444,44466
K792/K789,庐山,西安,南昌,44467,44488
K799/K798,庐山,武昌,汕头,28326,28340
K800/K797,庐山,汕头,武昌,28341,28355
K804/K805,庐山,福州,重庆北,20789,20813
K903/K902,庐山,太原,厦门高崎,21518,21553
K904/K901,庐山,厦门高崎,太原,21554,21586
5221,芦溪,南昌,萍乡,49637,49647
K8727,芦溪,南昌,醴陵,46422,46431
K8728,芦溪,醴陵,南昌,46432,46441
1202/1203,南昌,信阳,深圳西,33198,33216
1453,南昌,北京西,南昌,4645,4665
1454,南昌,南昌,北京西,7947,7968
1585/1588,南昌,汉口,温州,44979,44996
1586/1587,南昌,温州,汉口,44997,45012
1904,南昌,赣州,北京西,7982,8005
2185/2188,南昌,杭州,九江,49770,49781
2186,南昌,南昌,杭州,49782,49795
2206/2207,南昌,温州,南昌,49796,49810
2208/2205,南昌,南昌,温州,49811,49828
2997,南昌,杭州,南昌,50344,50350
2997/2996,南昌,杭州,九江,50307,50314
5201,南昌,南昌,萍乡,50000,50007
5202,南昌,萍乡,南昌,50008,50015
5203,南昌,玉山,南昌,49846,49856
5204,南昌,南昌,玉山,49857,49867
5205,南昌,景德镇,南昌,49868,49877
5206,南昌,南昌,景德镇,49878,49886
5221,南昌,南昌,萍乡,49637,49647
5222,南昌,萍乡,南昌,50016,50024
7213,南昌,南昌,吉安,49613,49624
7214,南昌,吉安,南昌,49625,49636
8551,南昌,南昌,向塘,50223,50226
8552,南昌,向塘,南昌,50341,50343
D111,南昌,杭州东,南昌,50351,50356
D113/D112,南昌,九江,杭州东,49648,49659
D115/D118,南昌,长沙,南昌,46110,46115
D117/D116,南昌,南昌,长沙,46116,46121
D205/D208,南昌,南昌,长沙,46122,46126
D207/D206,南昌,长沙,南昌,46127,46132
D3221,南昌,汉口,南昌,45396,45401
D3223,南昌,武昌,南昌,45013,45018
D3226,南昌,南昌,武昌,45617,45620
D3246/D3247,南昌,南昌,汉口,45019,45026
D6341,南昌,九江,南昌,49660,49664
D6342,南昌,南昌,九江,49665,49669
D6343,南昌,九江,南昌,49670,49674
D6344,南昌,南昌,九江,50131,50135
D6345,南昌,九江,南昌,50136,50140
D6346,南昌,南昌,九江,49675,49679
D6348,南昌,南昌,九江,50141,50145
D6349,南昌,九江,南昌,49680,49684
D6350,南昌,南昌,九江,49685,49689
D6351,南昌,九江,南昌,49690,49694
D6352,南昌,南昌,九江,50146,50149
D6353,南昌,九江,南昌,50150,50154
D6354,南昌,南昌,九江,50155,50159
D6355,南昌,九江,南昌,50160,50164
D6356,南昌,南昌,九江,50165,50169
D6357,南昌,九江,南昌,50170,50174
D6358,南昌,南昌,九江,49695,49698
D6359,南昌,九江,南昌,49699,49703
D6360,南昌,南昌,九江,50175,50179
D637,南昌,上海虹桥,南昌,50357,50366
D638,南昌,南昌,上海虹桥,50367,50378
D6391,南昌,九江,南昌,50315,50318
D6392,南昌,南昌,九江,49713,49718
D6501,南昌,南昌,福州,23301,23307
D6502,南昌,福州,南昌,23308,23315
D6503,南昌,南昌,福州,23316,23324
D6504,南昌,福州,南昌,23325,23331
D6505,南昌,九江,福州,23332,23341
D6507,南昌,南昌,福州,23349,23352
D6510,南昌,福州,南昌,23371,23377
D6511,南昌,南昌,福州,23378,23383
D6512,南昌,福州,南昌,23384,23387
D6522,南昌,漳州,南昌,24915,24923
D6525,南昌,九江,厦门北,24529,24539
D6526,南昌,厦门北,南昌,24471,24479
D6529,南昌,南昌,漳州,24480,24491
D6531,南昌,南昌,漳州,24500,24511
D673,南昌,上海虹桥,南昌,50379,50390
D674,南昌,南昌,上海虹桥,50391,50401
D675/D678,南昌,上海虹桥,九江,50319,50328
D677/D676,南昌,九江,上海虹桥,50183,50196
D679,南昌,上海虹桥,南昌,50402,50412
D680,南昌,南昌,上海虹桥,50413,50424
D681,南昌,上海虹桥,南昌,50425,50438
D682,南昌,南昌,上海虹桥,50439,50447
D683,南昌,杭州东,南昌,50448,50457
D684,南昌,南昌,杭州东,50458,50465
D685,南昌,上海虹桥,南昌,50466,50474
D686,南昌,南昌,上海虹桥,50475,50481
D91,南昌,上海虹桥,南昌,50482,50491
D92,南昌,南昌,上海虹桥,50492,50499
D93,南昌,上海虹桥,南昌,50500,50510
D94,南昌,南昌,上海虹桥,50511,50521
D97,南昌,上海虹桥,南昌,50522,50532
D98,南昌,南昌,上海虹桥,50533,50542
K1029,南昌,合肥,东莞东,201,213
K1030,南昌,东莞东,合肥,214,225
K1038/K1039,南昌,郑州,深圳,8034,8054
K1040/K1037,南昌,深圳,郑州,8055,8071
K105,南昌,北京西,深圳,4790,4810
K106,南昌,深圳,北京西,4811,4831
K1092/K1093,南昌,深圳东,成都东,21329,21354
K1094/K1091,南昌,成都东,深圳东,21355,21380
K11/K14,南昌,上海南,武昌,45048,45062
K1122/K1123,南昌,海口,哈尔滨,4862,4900
K1124/K1121,南昌,哈尔滨,海口,4901,4952
K1127/K1126,南昌,杭州,襄阳,45063,45077
K1128/K1125,南昌,襄阳,杭州,45078,45094
K1136/K1137,南昌,青岛,南宁,4953,4986
K1138/K1135,南昌,南宁,青岛,4987,5015
K115,南昌,九江,深圳,33321,33331
K116,南昌,深圳,九江,33332,33341
K1185,南昌,上海南,南昌,49887,49905
K1187/K1186,南昌,九江,上海南,49719,49739
K1191,南昌,南京,南宁,6363,6380
K1192,南昌,南宁,南京,6381,6404
K1218/K1219,南昌,南昌,宁波,6405,6418
K1220/K1217,南昌,宁波,南昌,6419,6433
K123/K122,南昌,上海南,十堰,45095,45113
K1235,南昌,九江,昆明,34459,34482
K1236,南昌,昆明,九江,34483,34504
K124/K121,南昌,十堰,上海南,45114,45130
K1256/K1257,南昌,温州,成都东,21178,21208
K1258/K1255,南昌,成都东,温州,21209,21240
K1268/K1269,南昌,福州,重庆北,20149,20166
K1270/K1267,南昌,重庆北,福州,20167,20183
K1276/K1277,南昌,南昌,包头,36359,36395
K1278/K1275,南昌,包头,南昌,36396,36431
K1281,南昌,济南,深圳东,5054,5072
K13/K12,南昌,武昌,上海南,45131,45146
K132/K133,南昌,兰州,深圳西,7891,7920
K1326/K1327,南昌,南昌,苏州,6434,6449
K1328/K1325,南昌,苏州,南昌,6450,6464
K134/K131,南昌,深圳西,兰州,5089,5124
K1523,南昌,九江,湛江,33342,33365
K1524,南昌,湛江,九江,33366,33389
K1557,南昌,南昌,南宁,33897,33914
K1558,南昌,南宁,南昌,33915,33935
K1576/K1577,南昌,福州,太原,5178,5197
K1620,南昌,深圳东,天津,5216,5238
K1622/K1619,南昌,天津,深圳东,5239,5259
K242/K243,南昌,西安,厦门高崎,24688,24713
K244/K241,南昌,厦门高崎,西安,24940,24965
K253/K252,南昌,上海南,宜昌东,44109,44127
K254/K251,南昌,宜昌东,上海南,44128,44149
K255,南昌,合肥,深圳西,226,244
K256,南昌,深圳西,合肥,245,262
K287,南昌,上海南,南昌,50543,50550
K288,南昌,南昌,上海南,50551,50558
K302,南昌,广州,徐州,8201,8221
K304/K301,南昌,连云港东,广州,8222,8245
K308/K305,南昌,厦门高崎,北京西,5303,5329
K309/K312,南昌,广州东,合肥,263,276
K311/K310,南昌,合肥,广州东,277,290
K321,南昌,合肥,福州,291,305
K322,南昌,福州,合肥,306,321
K342/K343,南昌,南昌,青岛,5349,5364
K344/K341,南昌,青岛,南昌,5365,5382
K351/K354,南昌,上海南,成都,45241,45268
K352/K353,南昌,成都,上海南,44682,44712
K390/K391,南昌,成都,福州,23493,23522
K392/K389,南昌,福州,成都,23523,23556
K422/K423,南昌,宁波,成都,45753,45775
